"震","8","4"
"額","8","3"
"顏","8","7"
"餅","8","3"
"龍","8","7"
"付","7","7"
"佇","7","7"
"偶","7","6"
"克","7","4"
"利","7","3"
"吱","7","1"
"告","7","7"
"喚","7","5"
"嗯","7","6"
"嘛","7","6"
"失","7","7"
"奶","7","6"
"嫌","7","7"
"密","7","7"
"寮","7","3"
"局","7","5"
"岩","7","4"
"崗","7","6"
"庭","7","7"
"彩","7","7"
"患","7","7"
"悶","7","6"
"惡","7","5"
"慣","7","6"
"慶","7","6"
"憶","7","6"
"懼","7","6"
"承","7","7"
"抵","7","4"
"擊","7","5"
"擬","7","6"
"效","7","7"
"敘","7","7"
"斯","7","6"
"晃","7","6"
"暈","7","6"
"暫","7","7"
"曉","7","7"
"桶","7","4"
"楚","7","7"
"檯","7","5"
"欠","7","7"
"款","7","6"
"殘","7","5"
"沈","7","4"
"沉","7","5"
"油","7","5"
"涵","7","6"
"溝","7","3"
"滅","7","5"
"滾","7","6"
"漁","7","6"
"潲","7","2"
"澤","7","4"
"澳","7","4"
"爛","7","7"
"版","7","7"
"犬","7","3"
"猴","7","1"
"琴","7","5"
"瑢","7","2"
"瓦","7","5"
"畢","7","7"
"疊","7","7"
"痕","7","6"
"登","7","7"
"皺","7","6"
"矮","7","6"
"窺","7","7"
"竄","7","7"
"竹","7","4"
"簍","7","3"
"簽","7","4"
"糊","7","4"
"絕","7","6"
"續","7","7"
"罩","7","6"
"羽","7","6"
"耙","7","1"
"肩","7","6"
"舖","7","7"
"芬","7","6"
"討","7","5"
"訪","7","5"
"詞","7","5"
"認","7","7"
"謂","7","7"
"貌","7","6"
"負","7","6"
"趣","7","6"
"趨","7","7"
"跋","7","3"
"躍","7","7"
"遣","7","3"
"適","7","6"
"鄭","7","4"
"銀","7","4"
"闖","7","6"
"降","7","7"
"雕","7","4"
"雞","7","4"
"零","7","6"
"電","7","6"
"頓","7","7"
"飲","7","7"
"骨","7","7"
"髮","7","7"
"鱟","7","2"
"鵲","7","3"
"鹽","7","5"
"鹿","7","2"
"鼻","7","5"
"仟","6","1"
"佑","6","3"
"佮","6","3"
"俱","6","6"
"倍","6","5"
"傲","6","6"
"兇","6","6"
"兮","6","5"
"剪","6","6"
"勇","6","6"
"吻","6","6"
"品","6","5"
"商","6","6"
"喙","6","4"
"喻","6","5"
"嗅","6","5"
"嘆","6","6"
"嘎","6","3"
"塞","6","6"
"墓","6","4"
"奉","6","3"
"婚","6","4"
"嬤","6","4"
"寬","6","6"
"巢","6","6"
"巷","6","5"
"布","6","6"
"帳","6","4"
"庫","6","6"
"廢","6","5"
"忍","6","5"
"怨","6","6"
"悉","6","5"
"愁","6","5"
"扁","6","5"
"拂","6","6"
"拔","6","4"
"捨","6","6"
"掀","6","3"
"揚","6","4"
"揭","6","3"
"揮","6","5"
"揹","6","6"
"摸","6","6"
"撿","6","5"
"擲","6","4"
"攜","6","5"
"攻","6","5"
"斤","6","5"
"旋","6","6"
"星","6","4"
"晨","6","5"
"暮","6","6"
"染","6","5"
"櫃","6","4"
"泛","6","6"
"涯","6","5"
"混","6","5"
"測","6","4"
"港","6","4"
"準","6","6"
"溫","6","6"
"灘","6","3"
"焉","6","6"
"煞","6","4"
"燙","6","5"
"爐","6","5"
"狂","6","6"
"瑞","6","4"
"產","6","6"
"甩","6","3"
"番","6","5"
"癡","6","6"
"盞","6","6"
"睏","6","6"
"瞧","6","6"
"研","6","5"
"硬","6","5"
"磨","6","6"
"秘","6","5"
"穴","6","5"
"窩","6","6"
"竿","6","2"
"箍","6","4"
"篩","6","2"
"簡","6","3"
"綱","6","5"
"緊","6","6"
"編","6","4"
"練","6","6"
"羅","6","3"
"臻","6","4"
"舅","6","4"
"舟","6","6"
"良","6","6"
"芽","6","6"
"茲","6","5"
"莊","6","5"
"董","6","4"
"蓮","6","4"
"蘇","6","2"
"蠻","6","6"
"衣","6","6"
"賢","6","5"
"蹤","6","6"
"迷","6","6"
"逞","6","6"
"造","6","6"
"逢","6","6"
"遞","6","6"
"配","6","6"
"酷","6","6"
"閣","6","3"
"陰","6","5"
"陸","6","5"
"雅","6","5"
"順","6","5"
"髒","6","4"
"鬆","6","3"
"伸","5","4"
"佐","5","4"
"俺","5","3"
"值","5","5"
"偏","5","5"
"冊","5","4"
"凍","5","4"
"刊","5","3"
"割","5","5"
"創","5","5"
"劇","5","4"
"助","5","3"
"勁","5","5"
"勉","5","2"
"勾","5","5"
"卯","5","5"
"吞","5","5"
"否","5","5"
"周","5","4"
"哈","5","3"
"哉","5","5"
"哩","5","5"
"啟","5","4"
"噗","5","1"
"嚐","5","4"
"嚴","5","5"
"坤","5","3"
"坪","5","4"
"垂","5","5"
"塔","5","4"
"墨","5","4"
"壞","5","5"
"妙","5","4"
"威","5","3"
"娟","5","4"
"孔","5","3"
"孤","5","5"
"孩","5","4"
"孰","5","3"
"宋","5","5"
"寶","5","4"
"屢","5","4"
"帥","5","3"
"幼","5","3"
"延","5","5"
"彷","5","5"
"役","5","5"
"徐","5","3"
"忌","5","2"
"怒","5","4"
"怡","5","5"
