Word,termFreq,docFreq
"結婚","20","13"
"緊張","20","17"
"裏","20","11"
"裝","20","16"
"角落","20","20"
"計","20","5"
"貢獻","20","12"
"輸","20","7"
"進而","20","12"
"阿公","20","12"
"除","20","17"
"隔壁","20","16"
"電話","20","12"
"靜","20","18"
"須","20","16"
"飯","20","16"
"餐桌","20","17"
"2020","19","11"
"一刻","19","18"
"一旁","19","15"
"一面","19","16"
"不多","19","18"
"中心","19","14"
"予","19","16"
"互相","19","18"
"亮","19","16"
"付出","19","17"
"位置","19","16"
"來看","19","18"
"停","19","16"
"偶而","19","19"
"傳","19","14"
"傳說","19","12"
"剛剛","19","10"
"創造","19","15"
"十一","19","10"
"叔","19","8"
"同學會","19","5"
"周邊","19","11"
"唯有","19","18"
"園區","19","11"
"城市","19","15"
"城隍","19","2"
"報","19","12"
"壓力","19","14"
"士官","19","4"
"夠","19","19"
"大哥","19","9"
"大聲","19","14"
"女孩","19","10"
"好吃","19","16"
"宅","19","7"
"家長","19","13"
"實","19","16"
"小金門","19","6"
"居","19","13"
"屋","19","17"
"平時","19","17"
"形成","19","16"
"往後","19","17"
"復","19","16"
"我知道","19","17"
"戰場","19","11"
"戰鬥","19","7"
"抱","19","16"
"操","19","12"
"放在","19","18"
"教師","19","12"
"方舟","19","1"
"旅程","19","11"
"族","19","13"
"明明","19","16"
"晴","19","11"
"椅","19","10"
"步","19","14"
"氛圍","19","17"
"泥","19","11"
"深厚","19","14"
"清遠","19","1"
"溝通","19","15"
"潮","19","14"
"煙","19","13"
"燒","19","16"
"特地","19","11"
"班級","19","12"
"略","19","17"
"發出","19","15"
"看起來","19","18"
"短","19","13"
"種田","19","7"
"穿著","19","16"
"立即","19","16"
"笑聲","19","16"
"第三","19","16"
"答","19","12"
"算是","19","18"
"細","19","15"
"職","19","15"
"肺炎","19","16"
"能不","19","17"
"落下","19","10"
"處理","19","14"
"血","19","12"
"製作","19","16"
"解","19","17"
"記錄","19","17"
"誠","19","9"
"越來越","19","17"
"趙","19","2"
"踩","19","16"
"身邊","19","15"
"軍民","19","11"
"返鄉","19","13"
"遇","19","16"
"首先","19","17"
"驚喜","19","16"
"鳥","19","13"
"︰","19","2"
"50","18","6"
"一一","18","14"
"一把","18","10"
"一本","18","15"
"下去","18","16"
"世","18","9"
"並且","18","11"
"中國","18","10"
"乙","18","6"
"亂","18","15"
"事件","18","16"
"事物","18","14"
"人人","18","16"
"低","18","17"
"傘","18","9"
"先祖","18","7"
"全國","18","7"
"公司","18","11"
"共同","18","14"
"具備","18","6"
"冠","18","17"
"到處","18","13"
"可惜","18","15"
"吵","18","10"
"吸","18","16"
"咖啡","18","12"
"唸","18","11"
"圈","18","8"
"圍牆","18","7"
"坑道","18","5"
"型","18","15"
"報告","18","11"
"夢想","18","12"
"奮鬥","18","5"
"始","18","13"
"娘","18","6"
"宮","18","2"
"容","18","13"
"寄","18","16"
"對象","18","17"
"小巷","18","4"
"尾","18","17"
"市","18","13"
"師長","18","9"
"往前","18","12"
"心想","18","16"
"思","18","16"
"愛情","18","14"
"懂","18","14"
"接觸","18","13"
"接近","18","16"
"提到","18","12"
"支","18","16"
"散","18","17"
"方面","18","14"
"晚餐","18","12"
"景點","18","14"
"最佳","18","16"
"有機","18","16"
"朵","18","13"
"枝","18","15"
"桌","18","12"
"極","18","16"
"正義","18","6"
"歸","18","13"
"死亡","18","12"
"母親節","18","7"
"涼亭","18","4"
"深深","18","17"
"滿足","18","17"
"濕","18","15"
"牽","18","16"
"理解","18","18"
"環島","18","5"
"生命線","18","1"
"當中","18","14"
"盆","18","9"
"破","18","17"
"祖先","18","11"
"祖父","18","4"
"祝福","18","17"
"累積","18","16"
"終","18","15"
"線","18","15"
"繩","18","8"
"聚會","18","12"
"至今","18","16"
"花朵","18","14"
"葉子","18","7"
"藍天","18","17"
"親戚","18","14"
"試","18","15"
"語言","18","10"
"警","18","5"
"足","18","18"
"踏","18","17"
"身心","18","17"
"遠方","18","17"
"那天","18","16"
"那就","18","14"
"量","18","14"
"陸軍","18","7"
"雙手","18","15"
"難免","18","15"
"電視","18","13"
"齒","18","10"
"一分","17","12"
"一輩子","17","11"
"不容易","17","16"
"不然","17","14"
"中有","17","14"
"丹","17","1"
"主持","17","8"
"乘客","17","4"
"乾","17","12"
"乾淨","17","12"
"交","17","13"
"人事","17","15"
"住家","17","12"
"作業","17","14"
"分鐘","17","15"
"切","17","13"
"到達","17","15"
"副","17","12"
"加強","17","11"
"原","17","13"
"友人","17","13"
"口中","17","15"
"嘴","17","15"
"國中","17","15"
"圖","17","14"
"在教","17","15"
"在校","17","15"
"城","17","13"
"太太","17","9"
"女人","17","12"
"寧","17","6"
"將來","17","15"
"就讀","17","11"
"己","17","16"
"幫助","17","15"
"彎","17","17"
"形","17","14"
"思想","17","14"
"愉快","17","16"
"意思","17","15"
"拿到","17","14"
"排隊","17","7"
"控制","17","14"
"料","17","11"
"日後","17","15"
"早餐","17","10"
"有關","17","15"
"桑葚","17","2"
"棋","17","3"
"樂趣","17","14"
"永恆","17","11"
"泥土","17","14"
"清楚","17","14"
"滑","17","14"
"滿滿","17","17"
"無人","17","15"
"無益","17","1"
"父","17","9"
"牛車","17","1"
"獲","17","14"
"用餐","17","13"
"當兵","17","7"
"白色","17","12"
"的確","17","14"
"相遇","17","15"
"眼神","17","15"
"眾人","17","16"
"短暫","17","16"
"確實","17","12"
"社","17","11"
"程度","17","14"
"穿梭","17","14"
"絕對","17","14"
"興趣","17","15"
"色彩","17","16"
"蘇格拉底","17","3"
"觀眾","17","8"
"角度","17","16"
"語","17","16"
"贈","17","16"
"輕輕","17","14"
"進步","17","14"
"遇見","17","15"
"遙遠","17","14"
"適合","17","13"
"醫生","17","11"
"防疫","17","8"
"陣地","17","8"
"集","17","8"
"離去","17","12"
"霧","17","13"
"青年","17","12"
"領域","17","9"
"風雨","17","12"
"一眼","16","14"
"一身","16","11"
"上面","16","9"
"不住","16","11"
"不免","16","15"
"不夠","16","14"
"不如","16","16"
"不已","16","15"
"並非","16","15"
"人一","16","15"
"人心","16","12"
"仔細","16","16"
"伴","16","14"
"位於","16","15"
"倆","16","13"
"倘若","16","14"
"停下","16","14"
"全身","16","15"
"前面","16","13"
"剩","16","16"
"勇敢","16","14"
"勢","16","12"
"匆匆","16","12"
"可見","16","11"
"品德","16","4"
"唯","16","11"
"回去","16","14"
"回頭","16","15"
"國民黨","16","5"
"圍","16","9"
"在一起","16","14"
"在學","16","12"
"在於","16","12"
"坑","16","9"
"夜晚","16","15"
"天天","16","13"
"姊","16","10"
"家的","16","10"
"居然","16","12"
"工具","16","10"
"常山","16","1"
"年級","16","11"
"年齡","16","15"
"幸好","16","12"
"幾次","16","16"
"廳","16","8"
"後面","16","15"
"微","16","12"
"忙碌","16","14"
"情形","16","14"
"憲","16","4"
"懂得","16","16"
"戲院","16","6"
"拿出","16","14"
"挑戰","16","14"
"提出","16","9"
"撐","16","14"
"支援","16","8"
"放棄","16","13"
"政","16","7"
"散步","16","11"
"是不是","16","12"
"月光","16","15"
"楊炳","16","2"
"業","16","16"
"正常","16","14"
"步道","16","12"
"殊","16","6"
"母","16","11"
"水果","16","11"
"求學","16","13"
"法","16","13"
"泡","16","8"
"湧","16","15"
"漸","16","11"
"炒","16","8"
"燦爛","16","15"
"珍貴","16","14"
"甘蔗","16","3"
"痛苦","16","10"
"白天","16","15"
"的場","16","15"
"盆栽","16","7"
"盤","16","11"
"看來","16","15"
"稍","16","14"
"種植","16","9"
"窗","16","12"
"紀念","16","12"
"紀錄","16","12"
"給予","16","15"
"綠色","16","14"
"繞","16","15"
"繽紛","16","13"
"缺乏","16","11"
"老家","16","14"
"自信","16","14"
"萍","16","2"
"藉","16","15"
"補","16","15"
"解決","16","16"
"說出","16","13"
"說明","16","11"
"說話","16","13"
"識","16","14"
"警衛","16","7"
"讀者","16","7"
"變化","16","12"
"走走","16","11"
"身為","16","15"
"車子","16","10"
"輪","16","12"
"轉換","16","12"
"送給","16","13"
"造型","16","15"
"進去","16","15"
"遺憾","16","12"
"鄉親","16","12"
"金城","16","10"
"長輩","16","12"
"關心","16","13"
"難過","16","16"
"難道","16","14"
"電腦","16","8"
"靈","16","12"
"靠近","16","14"
"頓時","16","14"
"願意","16","13"
"類","16","11"
"飽","16","13"
"點點","16","15"
"E","15","5"
"一向","15","11"
"一旦","15","10"
"三輪車","15","3"
"不但","15","14"
"不曾","15","14"
"不足","15","12"
"之外","15","14"
"九十","15","10"
"交通","15","12"
"仍是","15","13"
"余","15","5"
"佳","15","12"
"侯","15","7"
"偉大","15","11"
"偏偏","15","12"
"全校","15","8"
"兩岸","15","11"
"公公","15","4"
"其間","15","11"
"刻意","15","13"
"剩下","15","14"
"功能","15","12"
"即便","15","10"
"卻又","15","14"
"反","15","11"
"取","15","12"
"受到","15","15"
"各地","15","14"
"各項","15","10"
"吐","15","14"
"否則","15","14"
"命運","15","14"
"四處","15","15"
"回應","15","12"
"地形","15","4"
"堂","15","14"
"境","15","12"
"境界","15","12"
"增加","15","14"
"增添","15","11"
"姿態","15","14"
"孝順","15","9"
"尋","15","10"
"巷弄","15","4"
"帶回","15","13"
"年年","15","11"
"弄","15","10"
"從來","15","15"
"從前","15","9"
"恢復","15","12"
"想想","15","13"
"慢","15","9"
"憂","15","11"
"憑","15","10"
"拖","15","10"
"拾","15","9"
"搖","15","10"
"擠","15","13"
"收穫","15","13"
"整修","15","3"
"新鮮","15","11"
"日常","15","13"
"明天","15","12"
"晚霞","15","8"
"最美","15","11"
"有趣","15","13"
"東","15","12"
"架","15","12"
"歌舞劇","15","1"
"民眾","15","10"
"氣息","15","13"
"消息","15","12"
"烈嶼","15","6"
"無奈","15","13"
"無數","15","14"
"狀態","15","13"
"痕跡","15","15"
"百姓","15","8"
"眾","15","14"
"睛","15","14"
"睿","15","6"
"研究","15","7"
"碉堡","15","7"
"祀","15","6"
"種種","15","11"
"端午節","15","6"
"節奏","15","13"
"粗","15","8"
"級","15","13"
"素","15","12"
"絕不","15","14"
"網路","15","8"
"綻放","15","14"
"置","15","13"
"耕耘","15","11"
"聚","15","13"
"腦海","15","14"
"自動","15","11"
"自從","15","13"
"致","15","13"
"菩薩","15","5"
"蔣","15","7"
"衝","15","8"
"親自","15","12"
"角","15","12"
"設施","15","7"
"謝謝","15","12"
"賺","15","10"
"走向","15","15"
"躺","15","12"
"軍隊","15","9"
"輛","15","8"
"遊客","15","9"
"適應","15","13"
"邀請","15","13"
"醒","15","12"
"重大","15","9"
"開啟","15","12"
"開放","15","9"
"關於","15","14"
"隔離","15","4"
"需求","15","14"
"面前","15","14"
"頗","15","15"
"領","15","12"
"顯","15","15"
"顯然","15","11"
"風光","15","15"
"飲食","15","9"
"餓","15","10"
"香港","15","8"
"體驗","15","13"
"鮮","15","11"
"6","14","11"
"一副","14","11"
"一百","14","11"
"一行","14","8"
"一遍","14","11"
"上學","14","13"
"上班","14","13"
"不喜","14","14"
"不變","14","9"
"世上","14","8"
"世紀","14","10"
"中午","14","13"
"互動","14","12"
"人物","14","10"
"以便","14","13"
"休息","14","14"
"保存","14","10"
"假","14","10"
"允","14","5"
"兒童","14","9"
"公所","14","6"
"冬","14","11"
"冬天","14","13"
"到來","14","11"
"前來","14","12"
"功","14","13"
"加入","14","11"
"十二","14","10"
"午餐","14","12"
"即可","14","11"
"可憐","14","10"
"台南","14","8"
"向前","14","10"
"呼","14","11"
"和平","14","8"
"咧","14","4"
"咬","14","13"
"哈尤","14","1"
"囝","14","5"
"回想","14","12"
"因而","14","11"
"地位","14","13"
"地名","14","5"
"外出","14","12"
"多久","14","14"
"大大","14","14"
"大片","14","13"
"失敗","14","12"
"奇","14","11"
"她說","14","9"
"如下","14","11"
"完美","14","11"
"客","14","14"
"害怕","14","10"
"富","14","12"
"實施","14","5"
"導","14","9"
"就算","14","12"
"差","14","14"
"帕","14","3"
"平凡","14","11"
"年會","14","1"
"幼稚園","14","4"
"弟","14","9"
"徐徐","14","14"
"德","14","13"
"志","14","11"
"忠","14","7"
"怎樣","14","13"
"思維","14","12"
"情景","14","14"
"惹","14","8"
"愛心","14","8"
"成熟","14","12"
"成立","14","12"
"我們家","14","11"
"房子","14","10"
"手術","14","7"
"技巧","14","14"
"抵達","14","12"
"拜","14","11"
"掀起","14","9"
"搭配","14","13"
"斜","14","11"
"易","14","13"
"智慧","14","14"
"書房","14","1"
"有意","14","14"
"有所","14","12"
"未曾","14","14"
"本質","14","4"
"朱熹","14","3"
"板凳","14","2"
"棵","14","8"
"歡迎","14","11"
"正式","14","13"
"歷經","14","14"
"汗","14","11"
"沒有人","14","14"
"治療","14","11"
"泥火山","14","2"
"活力","14","12"
"滴滴","14","12"
"滿意","14","12"
"獨立","14","11"
"獨自","14","13"
"現場","14","14"
"生涯","14","10"
"男人","14","9"
"疲憊","14","14"
"瘦","14","4"
"發表","14","10"
"相同","14","13"
"相約","14","13"
"祂","14","4"
"禮","14","9"
"積極","14","13"
"究竟","14","13"
"窗外","14","11"
"箱","14","9"
"精","14","11"
"糖果","14","4"
"經典","14","9"
"網","14","12"
"緊緊","14","12"
"緩緩","14","13"
"美景","14","8"
"美的","14","12"
"老兵","14","7"
"老婆","14","10"
"艷","14","13"
"若是","14","13"
"萬物","14","6"
"蛋糕","14","3"
"規定","14","11"
"視","14","11"
"觀光","14","7"
"觀念","14","13"
"設","14","11"
"詢問","14","12"
"貓","14","8"
"資源","14","10"
"身旁","14","12"
"躲","14","12"
"轉身","14","13"
"農夫","14","11"
"通過","14","11"
"遍","14","13"
"遷","14","11"
"鄉下","14","11"
"醉","14","9"
"陌生","14","9"
"雙方","14","10"
"顧","14","11"
"飽滿","14","12"
"饅頭","14","10"
"駐","14","11"
"高粱","14","8"
"鹽水雞","14","1"
"20","13","11"
"7","13","10"
"一家人","13","10"
"一方面","13","8"
"一步","13","10"
"一趟","13","11"
"三月","13","9"
"不下","13","13"
"不易","13","10"
"不起","13","12"
"中年","13","13"
"之際","13","10"
"交流","13","11"
"人士","13","12"
"人群","13","9"
"以來","13","12"
"以免","13","10"
"低頭","13","12"
"個個","13","12"
"備","13","10"
"充實","13","12"
"免費","13","9"
"全體","13","9"
"共軍","13","3"
"再也","13","11"
"再見","13","11"
"凡事","13","13"
"分別","13","10"
"剛好","13","10"
"十八","13","8"
"十足","13","13"
"升旗","13","6"
"午後","13","10"
"協會","13","7"
"即是","13","11"
"厚","13","13"
"口袋","13","10"
"台北市","13","10"
"右","13","11"
"各位","13","3"
"呼吸","13","8"
"唉","13","11"
"啥","13","8"
"嚴格","13","12"
"嚴重","13","13"
"因素","13","11"
"圍繞","13","12"
"在日","13","8"
"培養","13","12"
"壯","13","9"
"外公","13","3"
"大多","13","11"
"天下","13","12"
"夫","13","10"
"妹妹","13","10"
"姐","13","10"
"婚禮","13","4"
"媽祖","13","5"
"安靜","13","13"
"宛如","13","11"
"客廳","13","11"
"寫下","13","11"
"展覽","13","8"
"展開","13","10"
"平日","13","12"
"床","13","12"
"度過","13","12"
"廚房","13","11"
"廣","13","9"
"形容","13","13"
"心得","13","10"
"怎","13","12"
"想必","13","13"
"慶幸","13","10"
"成果","13","12"
"我相信","13","11"
"手指","13","8"
"承受","13","11"
"承擔","13","7"
"把握","13","10"
"抹","13","11"
"拋","13","12"
"指示","13","10"
"挖","13","11"
"挺","13","11"
"捲","13","7"
"描述","13","12"
"握","13","10"
"擔","13","10"
"據","13","12"
"放鬆","13","12"
"敬","13","11"
"敬佩","13","11"
"施","13","10"
"日報","13","10"
"景象","13","12"
"書店","13","6"
"服","13","10"
"本來","13","10"
"果","13","11"
"棒","13","12"
"森","13","6"
"樹木","13","11"
"歡喜","13","13"
"沿著","13","12"
"活化","13","6"
"流","13","11"
"流逝","13","13"
"浩然","13","1"
"溫度","13","11"
"溫柔","13","12"
"漫長","13","13"
"濃","13","13"
"濟","13","3"
"瀰漫","13","13"
"灣","13","7"
"燈","13","10"
"現代","13","11"
"理想","13","9"
"瓶","13","10"
"用力","13","8"
"界","13","12"
"畔","13","11"
"畫作","13","5"
"盡頭","13","11"
"相聚","13","11"
"眼鏡","13","6"
"眾多","13","11"
"碑","13","8"
"秋","13","10"
"移","13","11"
"第一名","13","7"
"管理","13","9"
"米","13","8"
"紅色","13","11"
"紛紛","13","12"
"結合","13","10"
"編輯","13","6"
"群組","13","7"
"聽說","13","12"
"臨","13","11"
"良好","13","12"
"花瓣","13","8"
"花蛤","13","1"
"莉","13","1"
"莎","13","1"
"著實","13","11"
"蔬菜","13","12"
"藥","13","6"
"行程","13","10"
"複雜","13","12"
"見證","13","13"
"親人","13","9"
"討論","13","8"
"護","13","8"
"財","13","6"
"貴","13","12"
"賜","13","13"
"走入","13","12"
"辦理","13","9"
"迄今","13","9"
"追逐","13","9"
"退","13","12"
"逃","13","11"
"通往","13","6"
"連連","13","10"
"運氣","13","11"
"達","13","11"
"重複","13","11"
"重視","13","10"
"金門中學","13","4"
"釣","13","2"
"院子","13","5"
"陸續","13","12"
"際","13","12"
"雀躍","13","12"
"餵","13","11"
"高大","13","12"
"15","12","10"
"A","12","7"
"B","12","6"
"—","12","7"
"一手","12","10"
"三餐","12","11"
"不大","12","12"
"不必","12","9"
"世代","12","11"
"主動","12","10"
"主題","12","11"
"之所以","12","12"
"乎","12","7"
"人潮","12","12"
"仁","12","8"
"仰","12","8"
"何時","12","11"
"你我","12","11"
"保留","12","11"
"保護","12","12"
"保鑣","12","5"
"偌大","12","10"
"停止","12","12"
"健","12","10"
"免","12","9"
"兵力","12","2"
"其一","12","9"
"兼","12","12"
"列","12","12"
"刷","12","11"
"刺","12","8"
"化為","12","10"
"千年","12","7"
"千萬","12","12"
"半夜","12","7"
